timestamp,open,high,low,close,volume
2021-01-14 21:00:00+00:00,29663.9,29763.96,29287.64,29369.11,66.3543
2021-01-14 22:00:00+00:00,29369.11,29498.12,29289.84,29383.15,92.0985
2021-01-14 23:00:00+00:00,29383.15,29470.71,28952.94,29032.21,23.5894
2021-01-15 00:00:00+00:00,29032.21,29121.01,28833.79,28842.34,92.209
2021-01-15 01:00:00+00:00,28842.34,29025.08,28790.79,28936.81,91.2241
2021-01-15 02:00:00+00:00,28936.81,29333.73,28889.46,29277.45,84.6179
2021-01-15 03:00:00+00:00,29277.45,29514.43,29267.29,29460.64,66.8157
2021-01-15 04:00:00+00:00,29460.64,29488.95,28771.99,28797.61,65.8132
2021-01-15 05:00:00+00:00,28797.61,28964.24,28746.81,28889.72,67.5291
2021-01-15 06:00:00+00:00,28889.72,28948.34,28803.87,28914.88,72.1446
2021-01-15 07:00:00+00:00,28914.88,29069.1,28887.46,29039.16,11.4834
2021-01-15 08:00:00+00:00,29039.16,29585.91,28942.78,29516.73,96.2283
2021-01-15 09:00:00+00:00,29516.73,29565.14,28855.17,28918.31,62.7043
2021-01-15 10:00:00+00:00,28918.31,28943.62,28664.73,28752.19,80.3319
2021-01-15 11:00:00+00:00,28752.19,29021.35,28697.84,28926.93,43.9554
2021-01-15 12:00:00+00:00,28926.93,29026.5,28420.43,28477.29,11.1157
2021-01-15 13:00:00+00:00,28477.29,28924.44,28406.7,28905.05,55.8761
2021-01-15 14:00:00+00:00,28905.05,29016.95,28797.76,29016.08,55.6471
2021-01-15 15:00:00+00:00,29016.08,29306.5,28958.99,29267.15,49.329
2021-01-15 16:00:00+00:00,29267.15,29360.52,29043.35,29104.9,40.5745
2021-01-15 17:00:00+00:00,29104.9,29445.62,29034.81,29347.11,32.4843
2021-01-15 18:00:00+00:00,29347.11,29683.22,29260.53,29666.81,57.479
2021-01-15 19:00:00+00:00,29666.81,29832.55,29658.28,29740.43,43.775
2021-01-15 20:00:00+00:00,29740.43,29828.5,29679.09,29814.7,97.2939
2021-01-15 21:00:00+00:00,29814.7,29946.55,29757.27,29899.9,25.5635
2021-01-15 22:00:00+00:00,29899.9,30019.33,29538.01,29647.31,38.7699
2021-01-15 23:00:00+00:00,29647.31,29670.15,29549.6,29608.05,36.4564
2021-01-16 00:00:00+00:00,29608.05,29626.28,29511.97,29567.36,58.8978
2021-01-16 01:00:00+00:00,29567.36,29735.59,29453.56,29685.39,54.9352
2021-01-16 02:00:00+00:00,29685.39,30062.51,29631.89,29988.18,67.9366
2021-01-16 03:00:00+00:00,29988.18,30100.08,29655.39,29676.87,95.5002
2021-01-16 04:00:00+00:00,29676.87,29793.3,29618.52,29644.24,35.6699
2021-01-16 05:00:00+00:00,29644.24,30099.57,29632.95,30091.19,72.3494
2021-01-16 06:00:00+00:00,30091.19,30107.8,29872.67,29872.74,12.2536
2021-01-16 07:00:00+00:00,29872.74,29967.23,29581.37,29632.57,33.615
2021-01-16 08:00:00+00:00,29632.57,29729.18,29541.39,29697.03,51.7348
2021-01-16 09:00:00+00:00,29697.03,30059.36,29609.9,29953.34,12.7895
2021-01-16 10:00:00+00:00,29953.34,30040.77,29949.49,29961.26,65.5903
2021-01-16 11:00:00+00:00,29961.26,30380.23,29892.95,30366.64,71.048
2021-01-16 12:00:00+00:00,30366.64,30734.54,30347.9,30632.53,77.2059
2021-01-16 13:00:00+00:00,30632.53,30917.92,30517.22,30896.13,56.4917
2021-01-16 14:00:00+00:00,30896.13,31125.1,30875.44,31072.46,64.355
2021-01-16 15:00:00+00:00,31072.46,31879.24,30994.58,31808.98,45.6459
2021-01-16 16:00:00+00:00,31808.98,31872.69,31707.12,31748.55,13.7128
2021-01-16 17:00:00+00:00,31748.55,31835.69,31043.58,31123.46,18.9957
2021-01-16 18:00:00+00:00,31123.46,31714.11,31072.13,31631.53,68.9496
2021-01-16 19:00:00+00:00,31631.53,31757.04,31396.11,31491.8,99.6
2021-01-16 20:00:00+00:00,31491.8,31656.57,31462.74,31530.52,11.4223
2021-01-16 21:00:00+00:00,31530.52,32016.94,31416.28,31950.94,60.1825
2021-01-16 22:00:00+00:00,31950.94,31963.11,31384.88,31447.8,77.5908
2021-01-16 23:00:00+00:00,31447.8,31539.36,30967.35,31061.3,84.4097
2021-01-17 00:00:00+00:00,31061.3,31182.64,30468.55,30572.46,59.0684
2021-01-17 01:00:00+00:00,30572.46,30611.39,30213.99,30335.19,65.7924
2021-01-17 02:00:00+00:00,30335.19,30529.64,30308.01,30473.42,72.7052
2021-01-17 03:00:00+00:00,30473.42,30690.23,30438.45,30638.17,87.307
2021-01-17 04:00:00+00:00,30638.17,30733.86,30607.48,30727.54,21.0061
2021-01-17 05:00:00+00:00,30727.54,30810.17,30269.17,30301.03,93.3564
2021-01-17 06:00:00+00:00,30301.03,30343.86,29544.52,29613.51,12.3416
2021-01-17 07:00:00+00:00,29613.51,29727.4,29495.82,29634.05,85.258
2021-01-17 08:00:00+00:00,29634.05,29732.69,29382.15,29499.0,16.9066
2021-01-17 09:00:00+00:00,29499.0,29736.64,29436.85,29639.27,27.5165
2021-01-17 10:00:00+00:00,29639.27,29902.29,29563.51,29852.54,10.3505
2021-01-17 11:00:00+00:00,29852.54,29936.77,29749.85,29898.32,50.0731
2021-01-17 12:00:00+00:00,29898.32,30221.22,29786.75,30130.97,40.0923
2021-01-17 13:00:00+00:00,30130.97,30301.47,30106.4,30204.64,24.9394
2021-01-17 14:00:00+00:00,30204.64,30429.41,30140.79,30369.73,50.5981
2021-01-17 15:00:00+00:00,30369.73,30478.21,30060.52,30161.0,46.2134
2021-01-17 16:00:00+00:00,30161.0,30178.36,30074.87,30111.39,79.0895
2021-01-17 17:00:00+00:00,30111.39,30281.33,30058.42,30175.23,90.3817
2021-01-17 18:00:00+00:00,30175.23,30440.1,30056.26,30428.4,68.7311
2021-01-17 19:00:00+00:00,30428.4,30447.09,30193.94,30313.38,21.1969
2021-01-17 20:00:00+00:00,30313.38,30541.42,30203.51,30476.34,36.5852
2021-01-17 21:00:00+00:00,30476.34,30484.58,30302.9,30399.99,92.1986
2021-01-17 22:00:00+00:00,30399.99,30406.42,30336.14,30368.84,17.9861
2021-01-17 23:00:00+00:00,30368.84,30626.46,30329.86,30626.39,46.617
2021-01-18 00:00:00+00:00,30626.39,30679.85,29960.81,30026.54,94.8254
2021-01-18 01:00:00+00:00,30026.54,30119.57,29577.72,29644.21,95.5598
2021-01-18 02:00:00+00:00,29644.21,29648.34,29153.38,29212.45,47.0083
2021-01-18 03:00:00+00:00,29212.45,29288.67,28470.23,28542.92,70.0657
2021-01-18 04:00:00+00:00,28542.92,28636.9,28307.92,28354.23,51.1071
2021-01-18 05:00:00+00:00,28354.23,28591.01,28269.26,28571.81,77.8114
2021-01-18 06:00:00+00:00,28571.81,28588.59,28456.78,28494.8,12.8423
2021-01-18 07:00:00+00:00,28494.8,28653.82,28457.11,28555.5,22.9741
2021-01-18 08:00:00+00:00,28555.5,28967.63,28540.97,28872.56,65.2779
2021-01-18 09:00:00+00:00,28872.56,29325.93,28850.77,29262.85,30.9297
2021-01-18 10:00:00+00:00,29262.85,29358.73,29147.51,29247.01,69.9447
2021-01-18 11:00:00+00:00,29247.01,29661.03,29194.8,29650.03,41.6101
2021-01-18 12:00:00+00:00,29650.03,29728.65,29623.0,29681.81,89.7981
2021-01-18 13:00:00+00:00,29681.81,29769.41,29349.29,29438.71,83.7333
2021-01-18 14:00:00+00:00,29438.71,29469.02,29203.78,29268.63,54.3554
2021-01-18 15:00:00+00:00,29268.63,29356.71,28840.38,28842.82,79.5606
2021-01-18 16:00:00+00:00,28842.82,28900.99,28555.9,28592.08,34.4024
2021-01-18 17:00:00+00:00,28592.08,28677.88,28474.0,28494.17,54.4834
2021-01-18 18:00:00+00:00,28494.17,28781.77,28419.42,28728.38,27.7734
2021-01-18 19:00:00+00:00,28728.38,29274.41,28696.77,29231.39,87.4798
2021-01-18 20:00:00+00:00,29231.39,29257.02,28826.97,28834.46,84.0761
2021-01-18 21:00:00+00:00,28834.46,28976.43,28828.13,28952.3,91.1935
2021-01-18 22:00:00+00:00,28952.3,29039.33,28590.21,28656.9,88.9729
2021-01-18 23:00:00+00:00,28656.9,28811.27,28654.41,28797.57,96.3637
2021-01-19 00:00:00+00:00,28797.57,28807.48,28666.5,28764.16,30.5503
2021-01-19 01:00:00+00:00,28764.16,28784.44,28228.99,28246.54,93.8642
2021-01-19 02:00:00+00:00,28246.54,28534.25,28178.01,28514.25,61.4092
2021-01-19 03:00:00+00:00,28514.25,28608.14,28296.09,28346.52,48.0246
2021-01-19 04:00:00+00:00,28346.52,28391.7,28149.85,28199.81,60.4337
2021-01-19 05:00:00+00:00,28199.81,28311.52,27895.92,27903.93,40.8342
2021-01-19 06:00:00+00:00,27903.93,27919.25,27637.09,27726.11,35.9698
2021-01-19 07:00:00+00:00,27726.11,27921.99,27627.07,27849.18,31.7183
2021-01-19 08:00:00+00:00,27849.18,27899.17,27799.47,27800.7,17.4185
2021-01-19 09:00:00+00:00,27800.7,27940.25,27780.84,27896.4,54.6908
2021-01-19 10:00:00+00:00,27896.4,28099.77,27795.54,28001.75,89.8986
2021-01-19 11:00:00+00:00,28001.75,28489.01,27940.2,28378.27,66.7137
2021-01-19 12:00:00+00:00,28378.27,28477.35,28268.42,28285.4,56.8878
2021-01-19 13:00:00+00:00,28285.4,28307.16,27852.3,27874.92,48.5734
2021-01-19 14:00:00+00:00,27874.92,28203.11,27801.33,28178.22,51.7961
2021-01-19 15:00:00+00:00,28178.22,28252.17,28007.75,28089.18,28.835
2021-01-19 16:00:00+00:00,28089.18,28441.12,28021.83,28408.28,84.0642
2021-01-19 17:00:00+00:00,28408.28,28605.5,28299.97,28521.67,27.8545
2021-01-19 18:00:00+00:00,28521.67,28586.29,28432.27,28488.57,74.496
2021-01-19 19:00:00+00:00,28488.57,28655.4,28454.35,28592.39,78.3987
2021-01-19 20:00:00+00:00,28592.39,29256.73,28537.81,29160.08,61.7382
2021-01-19 21:00:00+00:00,29160.08,29861.16,29118.13,29776.53,87.6634
2021-01-19 22:00:00+00:00,29776.53,29804.84,29749.8,29801.67,36.1945
2021-01-19 23:00:00+00:00,29801.67,29859.83,29796.19,29853.92,89.3455
2021-01-20 00:00:00+00:00,29853.92,30254.11,29811.86,30181.49,75.6469
2021-01-20 01:00:00+00:00,30181.49,30240.18,29846.64,29931.82,81.8875
2021-01-20 02:00:00+00:00,29931.82,30067.44,29929.61,30036.18,69.8122
2021-01-20 03:00:00+00:00,30036.18,30086.48,29980.16,30032.92,86.1709
2021-01-20 04:00:00+00:00,30032.92,30223.21,29955.56,30131.86,99.3789
2021-01-20 05:00:00+00:00,30131.86,30231.49,29813.31,29886.28,47.8147
2021-01-20 06:00:00+00:00,29886.28,29953.37,29327.99,29419.39,83.2524
2021-01-20 07:00:00+00:00,29419.39,29464.74,28726.69,28820.13,77.0122
2021-01-20 08:00:00+00:00,28820.13,28851.33,28423.02,28504.16,50.7583
2021-01-20 09:00:00+00:00,28504.16,28563.67,28366.31,28377.98,93.4254
2021-01-20 10:00:00+00:00,28377.98,28413.71,28245.37,28299.14,45.4983
2021-01-20 11:00:00+00:00,28299.14,28922.15,28230.84,28857.04,60.8919
2021-01-20 12:00:00+00:00,28857.04,29261.33,28828.69,29182.34,19.5348
2021-01-20 13:00:00+00:00,29182.34,29190.05,28902.34,28907.26,30.3198
2021-01-20 14:00:00+00:00,28907.26,29012.43,28881.41,29012.3,85.6627
2021-01-20 15:00:00+00:00,29012.3,29036.94,28846.19,28898.77,45.6897
2021-01-20 16:00:00+00:00,28898.77,29002.17,28773.32,28821.04,45.4676
2021-01-20 17:00:00+00:00,28821.04,28953.49,28800.67,28878.83,32.1383
2021-01-20 18:00:00+00:00,28878.83,29082.54,28783.6,29062.55,54.2449
2021-01-20 19:00:00+00:00,29062.55,29166.05,28861.2,28968.47,82.5235
2021-01-20 20:00:00+00:00,28968.47,29337.73,28945.14,29282.69,90.5648
2021-01-20 21:00:00+00:00,29282.69,29338.45,28846.88,28954.54,16.3103
2021-01-20 22:00:00+00:00,28954.54,29069.1,28952.47,28960.72,61.7339
2021-01-20 23:00:00+00:00,28960.72,29734.41,28853.57,29727.34,52.0546
2021-01-21 00:00:00+00:00,29727.34,29823.85,29614.15,29798.2,65.2854
2021-01-21 01:00:00+00:00,29798.2,30303.72,29796.76,30232.88,50.2548
2021-01-21 02:00:00+00:00,30232.88,30288.77,30140.61,30265.1,45.878
2021-01-21 03:00:00+00:00,30265.1,30528.71,30147.65,30445.95,52.4693
2021-01-21 04:00:00+00:00,30445.95,30472.03,30322.96,30433.23,62.3799
2021-01-21 05:00:00+00:00,30433.23,30445.31,30267.99,30385.98,55.0885
2021-01-21 06:00:00+00:00,30385.98,30411.13,30088.19,30154.57,52.493
2021-01-21 07:00:00+00:00,30154.57,30340.36,30145.14,30289.14,83.6052
2021-01-21 08:00:00+00:00,30289.14,30310.48,29934.72,30036.82,77.1083
2021-01-21 09:00:00+00:00,30036.82,30258.24,29963.07,30241.94,40.7241
2021-01-21 10:00:00+00:00,30241.94,30681.75,30167.58,30576.53,82.0519
2021-01-21 11:00:00+00:00,30576.53,30732.75,30525.5,30693.41,86.8286
2021-01-21 12:00:00+00:00,30693.41,30737.7,30540.25,30610.27,23.8143
2021-01-21 13:00:00+00:00,30610.27,30760.96,30591.46,30754.16,62.4414
2021-01-21 14:00:00+00:00,30754.16,30798.12,30573.24,30663.97,35.6781
2021-01-21 15:00:00+00:00,30663.97,30989.63,30654.77,30956.84,76.5255
2021-01-21 16:00:00+00:00,30956.84,31032.43,30310.87,30399.61,31.4907
2021-01-21 17:00:00+00:00,30399.61,30424.59,30199.4,30302.31,70.4263
2021-01-21 18:00:00+00:00,30302.31,30409.98,29653.32,29709.47,32.9612
2021-01-21 19:00:00+00:00,29709.47,29819.94,29213.29,29272.99,56.0029
2021-01-21 20:00:00+00:00,29272.99,29691.27,29236.43,29679.41,95.3782
2021-01-21 21:00:00+00:00,29679.41,29963.65,29564.32,29950.79,44.3177
2021-01-21 22:00:00+00:00,29950.79,29964.6,29653.32,29740.53,88.8165
2021-01-21 23:00:00+00:00,29740.53,29814.23,29258.16,29301.41,98.825
2021-01-22 00:00:00+00:00,29301.41,29315.71,28429.89,28449.78,88.7366
2021-01-22 01:00:00+00:00,28449.78,28546.78,28274.96,28299.82,24.9279
2021-01-22 02:00:00+00:00,28299.82,29084.99,28247.31,28997.5,83.7692
2021-01-22 03:00:00+00:00,28997.5,29223.77,28888.17,29128.25,12.8934
2021-01-22 04:00:00+00:00,29128.25,29189.54,28884.98,28970.06,45.3972
2021-01-22 05:00:00+00:00,28970.06,29225.52,28945.11,29109.47,88.366
2021-01-22 06:00:00+00:00,29109.47,29114.61,28564.36,28662.91,71.9877
2021-01-22 07:00:00+00:00,28662.91,28708.92,28538.86,28582.1,57.9466
2021-01-22 08:00:00+00:00,28582.1,28651.92,28484.73,28614.84,44.9078
2021-01-22 09:00:00+00:00,28614.84,28723.42,28566.86,28594.5,83.1067
2021-01-22 10:00:00+00:00,28594.5,28892.36,28523.74,28825.85,73.8603
2021-01-22 11:00:00+00:00,28825.85,29023.0,28719.0,28929.71,52.1565
2021-01-22 12:00:00+00:00,28929.71,29147.92,28899.86,29128.07,90.3236
2021-01-22 13:00:00+00:00,29128.07,29242.09,28852.39,28932.59,30.6953
2021-01-22 14:00:00+00:00,28932.59,29256.13,28818.33,29197.9,25.3352
2021-01-22 15:00:00+00:00,29197.9,29740.47,29180.31,29681.86,67.8523
2021-01-22 16:00:00+00:00,29681.86,29797.13,29389.31,29399.7,97.4795
2021-01-22 17:00:00+00:00,29399.7,29444.48,29065.65,29144.25,32.2531
2021-01-22 18:00:00+00:00,29144.25,29587.57,29104.64,29540.6,32.4703
2021-01-22 19:00:00+00:00,29540.6,29609.69,29480.15,29488.55,22.5549
2021-01-22 20:00:00+00:00,29488.55,29925.24,29432.48,29909.92,87.4507
2021-01-22 21:00:00+00:00,29909.92,29948.34,29692.52,29782.32,30.3758
2021-01-22 22:00:00+00:00,29782.32,30246.72,29748.35,30223.37,55.2861
2021-01-22 23:00:00+00:00,30223.37,30280.18,30182.86,30267.67,99.1785
2021-01-23 00:00:00+00:00,30267.67,30455.64,30165.28,30350.48,11.0927
2021-01-23 01:00:00+00:00,30350.48,30906.43,30287.35,30833.74,60.0837
2021-01-23 02:00:00+00:00,30833.74,30877.98,30623.43,30727.01,56.106
2021-01-23 03:00:00+00:00,30727.01,30777.24,30389.39,30443.75,82.6703
2021-01-23 04:00:00+00:00,30443.75,30496.3,30196.5,30312.04,41.9753
2021-01-23 05:00:00+00:00,30312.04,30531.16,30233.14,30454.03,46.9307
2021-01-23 06:00:00+00:00,30454.03,30566.93,29971.51,29985.41,25.1144
2021-01-23 07:00:00+00:00,29985.41,30294.3,29879.25,30181.69,76.6734
2021-01-23 08:00:00+00:00,30181.69,30228.96,29965.26,30024.02,80.6238
2021-01-23 09:00:00+00:00,30024.02,30415.19,30007.01,30375.18,22.2997
2021-01-23 10:00:00+00:00,30375.18,30429.99,29642.89,29661.01,45.4111
2021-01-23 11:00:00+00:00,29661.01,29728.39,29352.09,29433.04,90.3614
2021-01-23 12:00:00+00:00,29433.04,29487.41,28939.68,28945.16,10.2437
2021-01-23 13:00:00+00:00,28945.16,29021.43,28678.38,28711.3,36.8883
2021-01-23 14:00:00+00:00,28711.3,28850.65,28695.24,28786.81,59.9538
2021-01-23 15:00:00+00:00,28786.81,28823.74,28688.87,28739.58,40.0684
2021-01-23 16:00:00+00:00,28739.58,28779.32,28623.63,28671.15,34.4841
2021-01-23 17:00:00+00:00,28671.15,28714.57,28570.07,28629.84,51.4034
2021-01-23 18:00:00+00:00,28629.84,28703.29,28597.82,28692.43,26.3371
2021-01-23 19:00:00+00:00,28692.43,28711.49,28405.13,28408.77,57.6663
2021-01-23 20:00:00+00:00,28408.77,28697.35,28338.96,28614.58,73.6026
2021-01-23 21:00:00+00:00,28614.58,28853.99,28571.81,28809.15,61.7765
2021-01-23 22:00:00+00:00,28809.15,28949.45,28734.1,28924.63,18.3798
2021-01-23 23:00:00+00:00,28924.63,29155.89,28912.06,29090.42,85.9968
2021-01-24 00:00:00+00:00,29090.42,29269.34,29088.82,29181.15,25.748
2021-01-24 01:00:00+00:00,29181.15,29816.23,29152.17,29785.56,78.8331
2021-01-24 02:00:00+00:00,29785.56,29884.07,29709.74,29764.1,42.4509
2021-01-24 03:00:00+00:00,29764.1,29874.52,29630.51,29677.29,80.4485
2021-01-24 04:00:00+00:00,29677.29,29748.2,29363.44,29458.92,28.5646
2021-01-24 05:00:00+00:00,29458.92,29537.75,29116.69,29160.76,26.7996
2021-01-24 06:00:00+00:00,29160.76,29166.9,28743.32,28804.44,54.7323
2021-01-24 07:00:00+00:00,28804.44,28913.38,28486.05,28553.84,12.9642
2021-01-24 08:00:00+00:00,28553.84,28598.67,28535.45,28537.95,30.2768
2021-01-24 09:00:00+00:00,28537.95,28743.64,28479.14,28637.8,75.1611
2021-01-24 10:00:00+00:00,28637.8,28723.12,28598.3,28656.75,85.3645
2021-01-24 11:00:00+00:00,28656.75,28657.28,28394.55,28442.48,17.2707
2021-01-24 12:00:00+00:00,28442.48,28708.4,28431.07,28703.97,89.387
2021-01-24 13:00:00+00:00,28703.97,29000.05,28614.09,28921.34,81.7765
2021-01-24 14:00:00+00:00,28921.34,28986.43,28770.67,28879.53,88.2716
2021-01-24 15:00:00+00:00,28879.53,28882.6,28693.34,28695.89,72.8586
2021-01-24 16:00:00+00:00,28695.89,28943.85,28626.86,28858.03,70.6738
2021-01-24 17:00:00+00:00,28858.03,29015.23,28769.86,28916.66,57.2584
2021-01-24 18:00:00+00:00,28916.66,28974.08,28472.73,28505.21,68.7509
2021-01-24 19:00:00+00:00,28505.21,28558.31,28400.36,28490.11,92.7199
2021-01-24 20:00:00+00:00,28490.11,28569.77,28418.04,28569.14,19.047
2021-01-24 21:00:00+00:00,28569.14,28659.04,28212.26,28317.51,38.4188
2021-01-24 22:00:00+00:00,28317.51,28413.11,28206.39,28375.58,16.5209
2021-01-24 23:00:00+00:00,28375.58,28475.32,27965.21,27969.94,95.0325
2021-01-25 00:00:00+00:00,27969.94,28392.74,27920.17,28350.44,50.0739
2021-01-25 01:00:00+00:00,28350.44,28775.65,28288.41,28710.76,70.781
2021-01-25 02:00:00+00:00,28710.76,28741.8,28625.83,28642.65,85.7008
2021-01-25 03:00:00+00:00,28642.65,28769.72,28604.12,28751.25,99.19
2021-01-25 04:00:00+00:00,28751.25,28840.37,27959.96,28070.86,24.5604
2021-01-25 05:00:00+00:00,28070.86,28126.62,27750.49,27752.3,81.9561
2021-01-25 06:00:00+00:00,27752.3,27811.85,27624.94,27675.04,89.8681
2021-01-25 07:00:00+00:00,27675.04,27781.91,27291.71,27384.01,14.3988
2021-01-25 08:00:00+00:00,27384.01,27690.8,27348.54,27584.48,77.8682
2021-01-25 09:00:00+00:00,27584.48,28241.52,27531.54,28145.19,41.9253
2021-01-25 10:00:00+00:00,28145.19,28166.31,27711.3,27820.14,68.3737
2021-01-25 11:00:00+00:00,27820.14,27886.27,27539.86,27592.27,56.2643
2021-01-25 12:00:00+00:00,27592.27,27758.62,27577.82,27661.46,33.3768
2021-01-25 13:00:00+00:00,27661.46,28157.06,27655.74,28114.94,22.1699
2021-01-25 14:00:00+00:00,28114.94,28126.31,27672.49,27777.53,20.5253
2021-01-25 15:00:00+00:00,27777.53,27941.32,27748.0,27850.97,19.2991
2021-01-25 16:00:00+00:00,27850.97,28421.79,27794.82,28367.12,67.4011
2021-01-25 17:00:00+00:00,28367.12,28431.16,27896.48,27906.6,41.627
2021-01-25 18:00:00+00:00,27906.6,28016.23,27508.82,27555.51,29.497
2021-01-25 19:00:00+00:00,27555.51,27622.44,27341.05,27443.15,72.2697
2021-01-25 20:00:00+00:00,27443.15,27489.8,27249.88,27304.75,71.8165
2021-01-25 21:00:00+00:00,27304.75,27572.41,27198.68,27531.66,58.5251
2021-01-25 22:00:00+00:00,27531.66,27648.52,27503.16,27602.41,94.1462
2021-01-25 23:00:00+00:00,27602.41,27615.49,27066.14,27120.87,44.6873
2021-01-26 00:00:00+00:00,27120.87,27351.78,27027.63,27265.11,85.2277
2021-01-26 01:00:00+00:00,27265.11,27356.47,27063.55,27112.16,16.7625
2021-01-26 02:00:00+00:00,27112.16,27495.26,27081.85,27464.02,76.5848
2021-01-26 03:00:00+00:00,27464.02,27497.39,27202.89,27296.29,98.9603
2021-01-26 04:00:00+00:00,27296.29,27391.76,27084.84,27127.14,86.1938
2021-01-26 05:00:00+00:00,27127.14,27281.04,27069.55,27278.42,62.1698
2021-01-26 06:00:00+00:00,27278.42,27548.69,27171.87,27491.46,66.4089
2021-01-26 07:00:00+00:00,27491.46,27670.29,27470.95,27619.07,41.7961
2021-01-26 08:00:00+00:00,27619.07,27695.31,27128.75,27161.5,71.1537
2021-01-26 09:00:00+00:00,27161.5,27329.97,27158.12,27312.12,79.3356
2021-01-26 10:00:00+00:00,27312.12,27385.14,26992.77,27035.14,99.8406
2021-01-26 11:00:00+00:00,27035.14,27143.73,27013.5,27102.89,54.3217
2021-01-26 12:00:00+00:00,27102.89,27169.97,26651.07,26723.76,15.5174
2021-01-26 13:00:00+00:00,26723.76,26851.63,26704.38,26847.33,63.6272
2021-01-26 14:00:00+00:00,26847.33,26896.91,26563.75,26635.64,20.7122
2021-01-26 15:00:00+00:00,26635.64,26691.28,26272.41,26300.13,32.0289
2021-01-26 16:00:00+00:00,26300.13,26515.22,26262.76,26492.51,39.5902
2021-01-26 17:00:00+00:00,26492.51,26575.43,26455.54,26560.59,75.7927
2021-01-26 18:00:00+00:00,26560.59,26580.62,26326.28,26401.97,26.5427
2021-01-26 19:00:00+00:00,26401.97,26828.81,26352.71,26791.93,24.9178
2021-01-26 20:00:00+00:00,26791.93,26802.3,26639.57,26678.13,14.0468
2021-01-26 21:00:00+00:00,26678.13,26791.84,26587.14,26690.7,88.5916
2021-01-26 22:00:00+00:00,26690.7,26809.95,26629.64,26766.59,72.4155
2021-01-26 23:00:00+00:00,26766.59,26853.2,26582.47,26605.23,13.5952
2021-01-27 00:00:00+00:00,26605.23,26839.08,26509.44,26734.88,12.5463
2021-01-27 01:00:00+00:00,26734.88,26743.51,26560.18,26596.63,60.2807
2021-01-27 02:00:00+00:00,26596.63,26665.96,26487.21,26491.35,35.4281
2021-01-27 03:00:00+00:00,26491.35,26952.45,26438.93,26858.83,63.7054
2021-01-27 04:00:00+00:00,26858.83,26926.97,26571.59,26584.77,49.1144
2021-01-27 05:00:00+00:00,26584.77,26630.4,25930.15,25954.91,93.0981
2021-01-27 06:00:00+00:00,25954.91,26425.86,25877.35,26380.37,35.9028
2021-01-27 07:00:00+00:00,26380.37,27069.49,26366.57,27065.6,71.1231
2021-01-27 08:00:00+00:00,27065.6,27123.48,26873.15,26960.18,14.8649
2021-01-27 09:00:00+00:00,26960.18,27067.32,26347.88,26446.99,96.0274
2021-01-27 10:00:00+00:00,26446.99,26548.41,26304.99,26368.96,98.2682
2021-01-27 11:00:00+00:00,26368.96,26373.22,26222.82,26297.54,76.5167
2021-01-27 12:00:00+00:00,26297.54,26371.78,26176.65,26251.58,51.8691
2021-01-27 13:00:00+00:00,26251.58,26283.27,25861.7,25964.81,29.7994
2021-01-27 14:00:00+00:00,25964.81,26213.99,25929.34,26119.65,83.1265
2021-01-27 15:00:00+00:00,26119.65,26265.69,26102.63,26260.95,76.2719
2021-01-27 16:00:00+00:00,26260.95,26359.25,25821.57,25875.3,29.9759
2021-01-27 17:00:00+00:00,25875.3,26148.06,25820.11,26060.76,50.6094
2021-01-27 18:00:00+00:00,26060.76,26617.73,26042.22,26605.23,51.6519
2021-01-27 19:00:00+00:00,26605.23,26661.39,26539.98,26655.01,84.3769
2021-01-27 20:00:00+00:00,26655.01,26744.01,26567.74,26569.24,71.546
2021-01-27 21:00:00+00:00,26569.24,26585.79,26437.05,26535.51,67.8851
2021-01-27 22:00:00+00:00,26535.51,26760.42,26507.43,26703.28,68.4845
2021-01-27 23:00:00+00:00,26703.28,26801.1,26244.9,26249.05,34.3423
2021-01-28 00:00:00+00:00,26249.05,26355.87,26237.69,26296.18,43.454
2021-01-28 01:00:00+00:00,26296.18,26337.96,26172.46,26197.63,14.1096
2021-01-28 02:00:00+00:00,26197.63,26737.73,26168.93,26690.22,80.8247
2021-01-28 03:00:00+00:00,26690.22,26696.96,26644.28,26647.77,48.9698
2021-01-28 04:00:00+00:00,26647.77,27205.03,26618.0,27100.02,49.4415
2021-01-28 05:00:00+00:00,27100.02,27133.7,26785.88,26806.57,32.0821
2021-01-28 06:00:00+00:00,26806.57,26988.93,26765.97,26968.5,28.8485
2021-01-28 07:00:00+00:00,26968.5,27089.8,26926.96,27058.84,62.904
2021-01-28 08:00:00+00:00,27058.84,27163.22,26792.35,26828.73,30.9298
2021-01-28 09:00:00+00:00,26828.73,26890.53,26793.54,26880.39,15.7788
2021-01-28 10:00:00+00:00,26880.39,27306.8,26870.75,27212.39,79.0757
2021-01-28 11:00:00+00:00,27212.39,27289.44,27125.75,27128.49,43.8822
2021-01-28 12:00:00+00:00,27128.49,27218.56,26655.78,26677.35,44.2212
2021-01-28 13:00:00+00:00,26677.35,26781.49,26595.93,26676.66,48.8186
2021-01-28 14:00:00+00:00,26676.66,26766.53,26336.19,26440.98,83.354
2021-01-28 15:00:00+00:00,26440.98,26540.75,26256.68,26354.57,38.8753
2021-01-28 16:00:00+00:00,26354.57,26367.95,26283.91,26337.02,78.2233
2021-01-28 17:00:00+00:00,26337.02,26420.86,25840.41,25895.5,94.559
